Daily,Speed,Temperature,Humidity,WindDirection,Rainfall,Global_Horizontal_Radiation
1/4/2016 0:00,1.977767716,24.10741833,29.03456287,130.9630697,0,6908.691593
2/4/2016 0:00,2.379390548,25.67922413,23.69237454,127.4252579,0,6930.210143
3/4/2016 0:00,2.414335941,23.06370032,23.2744945,165.2625586,0,7069.275125
4/4/2016 0:00,2.073201818,22.71966693,27.0852139,158.6024563,0,6711.993021
5/4/2016 0:00,1.677065038,25.23243635,24.31038351,144.2122842,0,6778.322458
6/4/2016 0:00,2.436721483,29.61478182,15.82439661,115.6399031,0,6712.781397
7/4/2016 0:00,2.342473406,23.85999744,40.78749427,151.6821916,0,4191.075654
8/4/2016 0:00,2.524801915,22.040747,41.95487224,145.0869481,0,6338.630143
9/4/2016 0:00,2.191493576,23.43407118,36.10873026,139.9553952,0,6153.165292
10/4/2016 0:00,2.488689732,23.74177846,33.11935761,145.0894859,0,6338.726227
11/4/2016 0:00,2.777198545,20.35584235,31.03434544,137.3576965,0,6088.091532
12/4/2016 0:00,2.56703476,18.27857352,35.75745331,144.7622642,0,6273.879702
13/04/2016 0:00,2.040584187,18.46534393,36.52711246,136.6140275,0,6201.223502
14/04/2016 0:00,1.748771587,20.23639309,30.06532132,148.3962325,0,5349.882877
15/04/2016 0:00,1.848068173,22.54644768,26.78980321,104.2523479,0,5670.584551
16/04/2016 0:00,2.14543258,20.8640659,28.43512681,175.4618421,0,6272.345977
17/04/2016 0:00,1.946495447,19.30671225,33.12044377,162.8324017,0,6230.518897
18/04/2016 0:00,1.578333535,20.50765007,33.57800817,165.9901395,0,6140.157085
19/04/2016 0:00,1.975077905,23.99470348,24.8654896,123.8949342,0,6099.983482
20/04/2016 0:00,2.373559229,26.62879537,20.14908044,142.7867453,0,6082.020172
21/04/2016 0:00,1.937391476,25.18121333,26.82425967,145.3772617,0,4672.880717
22/04/2016 0:00,2.83052517,24.14980721,35.61579996,133.9777719,0,5780.776509
23/04/2016 0:00,2.425773543,19.99242554,45.89946281,148.2346707,0,5927.986379
24/04/2016 0:00,2.055449103,17.05095089,39.42970514,115.1275134,0,6127.376602
25/04/2016 0:00,1.659751263,17.41572259,34.16238428,137.6625777,0,5999.04145
26/04/2016 0:00,1.666178933,20.38619896,28.35789021,155.217513,0,5959.437681
27/04/2016 0:00,1.78893353,22.33551191,25.74192979,110.7411721,0,5686.218574
28/04/2016 0:00,1.578401615,22.48066037,26.62618045,133.1113997,0,5609.012212
29/04/2016 0:00,2.370222268,25.32877064,27.20402033,181.0587138,0,5468.061902
30/04/2016 0:00,0.300175787,23.75980396,39.93125618,194.6168198,0,4047.71918
1/5/2016 0:00,2.258052766,21.70373303,39.8560557,168.5718767,0,3562.120553
2/5/2016 0:00,-0.065225649,18.22371734,67.09052902,124.4679125,0,2098.744748
3/5/2016 0:00,1.278215638,19.86557951,58.12065012,144.1649107,0,2362.566273
4/5/2016 0:00,1.499418183,19.76619233,42.75533648,125.5625278,0,5391.230237
5/5/2016 0:00,2.022571889,24.19054022,28.32482612,116.8637656,0,4602.463391
6/5/2016 0:00,1.683273457,22.56685736,51.69381556,130.8086943,0,1829.752719
7/5/2016 0:00,2.052821215,17.58991099,89.67251714,143.2677698,0,899.7117338
8/5/2016 0:00,3.328613592,21.46356585,79.17934728,253.2258374,0.200000003,1362.651813
9/5/2016 0:00,1.980629817,16.15849378,58.55722377,228.6114681,0.200000003,3941.407058
10/5/2016 0:00,1.87645457,13.25046956,71.96444371,169.0250997,0.200000003,3944.081291
11/5/2016 0:00,2.035912048,12.0554798,75.87858629,163.3905347,0,4367.610501
12/5/2016 0:00,1.948251297,11.741069,70.22728442,126.8746653,0,5535.270612
13/05/2016 0:00,1.555458691,12.98427967,66.32949225,132.3036814,0,5475.390822
14/05/2016 0:00,1.31975639,14.62778513,54.66546886,163.7738381,0,5445.323918
15/05/2016 0:00,1.509183119,16.59085111,51.66021201,141.2968974,0,5347.121924
16/05/2016 0:00,1.445247429,16.9325981,46.17676034,137.0080509,0,5349.354478
17/05/2016 0:00,1.551988853,16.59444103,45.25921049,153.0507599,0,5307.985145
18/05/2016 0:00,1.288105759,14.06950221,59.85214977,178.6819424,0,2090.494698
19/05/2016 0:00,1.994977122,15.22303837,57.46606583,109.038158,0,4665.46102
20/05/2016 0:00,1.611982676,16.0142293,53.23799923,142.9811338,0,3083.280836
21/05/2016 0:00,1.865647974,19.27473132,44.62155028,108.771885,0,4848.545262
22/05/2016 0:00,2.302354401,22.5865566,38.17290141,88.69253591,0,4808.623856
23/05/2016 0:00,2.7383511,17.97343015,43.46203024,151.3058075,0,4627.843054
24/05/2016 0:00,1.847824434,16.61584812,49.96543803,135.9093764,0,4643.15257
25/05/2016 0:00,2.225818169,21.72831286,51.07211041,196.0063763,0,4691.351838
26/05/2016 0:00,1.951351322,23.28623775,48.24559226,196.4184123,0,4540.125431
27/05/2016 0:00,2.389310682,17.59639382,51.99918382,167.5539526,0,3786.916537
28/05/2016 0:00,1.700623049,15.80844124,44.80702243,125.8400692,0,3786.255835
29/05/2016 0:00,1.736308,18.81707739,40.9950766,163.5891722,0,4300.480838
30/05/2016 0:00,1.947771627,16.11078336,88.99118405,127.0518613,0,1344.464873
31/05/2016 0:00,2.256805823,18.03125463,76.76438272,84.62371937,0,2763.258654
1/6/2016 0:00,2.177928083,17.95225524,76.7793017,118.031965,0,4275.735323
2/6/2016 0:00,1.927644119,17.29814112,86.5864241,128.95752,0,1786.539562
3/6/2016 0:00,2.045390557,14.04876409,93.888305,116.8656262,0,1690.52188
4/6/2016 0:00,1.273797049,11.2753278,84.69692885,121.0141012,0,4159.012583
5/6/2016 0:00,1.454890003,15.2641862,63.89380465,181.9070693,0,4128.307028
6/6/2016 0:00,1.698213146,16.97116884,68.65294593,114.9438516,0,2826.984231
7/6/2016 0:00,3.090276568,22.70518591,54.98132654,190.8584466,0,3971.108595
8/6/2016 0:00,2.937101607,20.21737189,61.86147859,217.1688611,0,3061.956343
9/6/2016 0:00,2.230814412,12.08343302,59.47791178,203.5984532,0,4598.278052
10/6/2016 0:00,1.977957794,10.78308249,69.24050683,170.1895404,0,2262.623851
11/6/2016 0:00,2.465103496,10.4009892,66.60429023,149.5843144,0,4056.007929
12/6/2016 0:00,2.701859741,10.09275495,67.65816863,147.5742036,0,4864.360422
13/06/2016 0:00,2.287648696,9.438612008,72.55562686,150.0850534,0,4710.023702
14/06/2016 0:00,1.767173987,12.50075357,73.93896266,127.0175494,0,4102.89434
15/06/2016 0:00,2.207189476,17.31007241,70.00587155,116.2055247,0,3986.980574
16/06/2016 0:00,2.921381867,20.61719368,59.98707635,225.9253437,0,3574.102451
17/06/2016 0:00,2.200057182,17.41568197,90.16741668,166.8609368,0.200000003,3708.883243
18/06/2016 0:00,2,35,64,10,0,4766
19/06/2016 0:00,5,2,54,339,1,2439
20/06/2016 0:00,0,17,55,277,2,3347
21/06/2016 0:00,3,14,58,303,0,2174
22/06/2016 0:00,0,23,63,190,1,3478
23/06/2016 0:00,2,20,85,325,1,2507
24/06/2016 0:00,5,17,90,275,0,7964
25/06/2016 0:00,4,12,39,126,1,3926
26/06/2016 0:00,3,21,25,12,1,6930
27/06/2016 0:00,2,8,24,273,0,8939
28/06/2016 0:00,5,18,19,249,2,6914
29/06/2016 0:00,2,13,36,30,1,4602
30/06/2016 0:00,5,35,72,100,1,1751
1/7/2016 0:00,0,34,23,230,1,6724
2/7/2016 0:00,4,38,0,127,1,2613
3/7/2016 0:00,4,33,12,249,0,3890
4/7/2016 0:00,1,21,46,81,0,7997
5/7/2016 0:00,2.57582238,6.769886937,65.10185469,171.6192831,0.600000024,1367.949885
6/7/2016 0:00,2.023042571,7.399406292,68.99175851,170.4174672,0,4576.421417
7/7/2016 0:00,2.349603107,12.54638727,52.41135459,152.9510033,0,4225.352992
8/7/2016 0:00,2.716043837,15.89751665,44.8861123,159.6835399,0,4595.224301
9/7/2016 0:00,5.148027617,20.52245775,35.78548606,176.5113475,0,4286.187861
10/7/2016 0:00,4.105650666,20.36220034,41.77138319,221.1830293,0,2956.341658
11/7/2016 0:00,1.886148041,15.16227941,50.09306276,167.3069016,0,3674.60574
12/7/2016 0:00,2.163553943,10.81891215,53.0922271,331.7901761,0,2059.87979
13/07/2016 0:00,3.090229209,7.624399864,61.68922108,148.384144,0,1823.062653
14/07/2016 0:00,2.539432281,4.654448388,63.21866892,155.0605876,0,5114.913453
15/07/2016 0:00,2.333406829,4.699534454,54.80267805,184.265073,0,5149.231096
16/07/2016 0:00,2.21813713,5.26109346,51.74844342,182.2985422,0,5186.522986
17/07/2016 0:00,2.006195568,7.63811517,55.83801754,209.1151837,0,4861.718179
18/07/2016 0:00,2.019465632,12.10594005,67.52859122,162.4475746,0,4300.885109
19/07/2016 0:00,1.631426878,14.83360058,74.70415392,186.701776,0,3398.61779
20/07/2016 0:00,1.869115809,15.8999006,71.13973074,293.6951992,0,5109.483537
21/07/2016 0:00,2.327554429,18.01229038,54.5853954,232.5097213,0,4929.230502
22/07/2016 0:00,2.103723989,19.08372661,47.44762418,266.3626703,0,4922.172294
23/07/2016 0:00,2.277823848,15.1352868,45.71588898,159.7943988,0,4722.58152
24/07/2016 0:00,1.878279966,13.8069885,44.15564787,202.6695467,0,3766.51805
25/07/2016 0:00,2.00570085,11.83283131,46.84668008,129.2387567,0,3208.18807
26/07/2016 0:00,1.746886572,12.30594849,46.9951864,140.0782418,0,3381.234077
27/07/2016 0:00,2.287479184,9.581118409,55.35675053,190.326522,0,5248.789737
28/07/2016 0:00,2.047135108,9.358050568,58.76293793,181.9359325,0,5269.302439
29/07/2016 0:00,1.642117431,10.43207271,53.96877813,171.5551819,0,5380.024121
30/07/2016 0:00,1.514847276,12.40872552,44.03293991,225.1257156,0,5413.524824
31/07/2016 0:00,1.566962516,16.42094149,30.98931935,234.315651,0,5197.237847
1/8/2016 0:00,2.731798931,14.74251983,39.82704953,200.9236051,0,5148.596169
2/8/2016 0:00,3.382150309,9.113737831,49.38768852,158.8619255,0,5502.46067
3/8/2016 0:00,2.599967219,6.784410937,49.92718763,181.684992,0,5546.946034
4/8/2016 0:00,2.073516606,7.097175701,53.3876291,168.8179018,0,5549.478774
5/8/2016 0:00,2.000303164,8.071730441,48.57622494,154.5931038,0,5633.442717
6/8/2016 0:00,1.631641583,10.25942642,41.91875137,184.089461,0,5589.448302
7/8/2016 0:00,1.441421747,12.63904695,39.89710672,226.0889148,0,5604.050018
8/8/2016 0:00,1.665829324,15.66952956,33.82906414,204.5357275,0,5498.160708
9/8/2016 0:00,2.515629514,20.9272675,22.77946477,305.1615608,0,4653.374951
10/8/2016 0:00,2.803059892,17.57637952,36.99928908,157.1876096,0,4876.494274
11/8/2016 0:00,2.14183275,12.75755033,42.06853274,131.2273094,0,5608.905805
12/8/2016 0:00,1.916433442,15.70175269,39.05673819,238.1306399,0,5669.456104
13/08/2016 0:00,3.429893797,18.09384107,26.32761003,97.47598796,0,4975.989266
14/08/2016 0:00,2.322824159,14.94012844,32.46312951,140.5284605,0.200000003,2543.976537
15/08/2016 0:00,2.18976821,14.27968725,30.0750059,130.9666048,0,5848.013564
16/08/2016 0:00,1.65530907,14.92050626,38.96991211,170.2534545,0,5947.215115
17/08/2016 0:00,2.100373546,15.95474689,41.66757935,165.5115825,0,6026.944765
18/08/2016 0:00,2.030119916,19.29370204,35.59719759,227.5828581,0,5972.14129
19/08/2016 0:00,2.446688069,15.83156128,35.42016908,187.5018586,0,6009.804678
20/08/2016 0:00,2.425459445,12.93361403,33.79525201,142.4175434,0,6143.373655
21/08/2016 0:00,3.191916587,15.42509554,57.09338227,238.0412501,4.400000095,3960.058878
22/08/2016 0:00,2.425817194,13.72044095,81.82351155,149.6619281,0.200000003,4781.895662
23/08/2016 0:00,2.223195987,12.14479626,88.85065614,146.7038716,0,1366.833159
24/08/2016 0:00,2.006314819,10.25444802,61.2147477,184.129366,0,6446.61073
25/08/2016 0:00,1.697701882,11.09966151,48.4254174,233.9613269,0,6187.735103
26/08/2016 0:00,1.591161392,10.15294282,51.10463178,204.5673146,0,6497.741057
27/08/2016 0:00,2.158866411,14.58608591,38.65840691,226.4076063,0,6450.48485
28/08/2016 0:00,4.327365629,21.02892091,24.60887042,276.0180779,0,6329.517661
29/08/2016 0:00,3.944146633,22.20393984,23.74772435,262.7856151,0,1884.371311
30/08/2016 0:00,1.833083978,17.77092469,88.4754133,189.6300454,18.00000191,990.133721
31/08/2016 0:00,1.961657604,18.50250283,76.79779855,173.5969112,0.400000006,4734.276629
1/9/2016 0:00,3.128104419,18.86220334,78.46915646,254.8815447,1.800000191,3580.883869
2/9/2016 0:00,2.235728574,14.01483037,72.35005342,204.342342,0,2304.401178
3/9/2016 0:00,2.01819318,13.62779966,72.34762296,165.9395304,0,5153.54222
4/9/2016 0:00,2.602569676,13.32139648,60.80119239,112.8396473,0,6591.684757
5/9/2016 0:00,1.957909922,13.14031855,59.90477626,141.8565592,0,6913.636335
6/9/2016 0:00,1.671619587,15.20110466,50.93218508,154.0181107,0,6800.632204
7/9/2016 0:00,1.778191762,19.45316395,46.82207446,134.4015155,0,6614.518478
8/9/2016 0:00,2.628745594,24.71185811,36.47596277,210.2768491,0,6379.173143
9/9/2016 0:00,2.47780889,17.8778075,35.65495941,160.4946811,0,6986.55453
10/9/2016 0:00,2.262307387,15.15768523,40.73922886,134.4326368,0,6979.258553
11/9/2016 0:00,2.252153225,22.07693363,28.45105272,158.58558,0,6334.859723
12/9/2016 0:00,2.401813613,20.75939234,34.67598939,214.6459905,0,3506.073804
13/09/2016 0:00,3.065850548,18.85737968,50.22201699,135.543388,0.800000012,5434.124295
14/09/2016 0:00,2.606845258,10.86608378,79.15088189,120.7502003,7.200000286,3238.486153
15/09/2016 0:00,1.814611094,13.63805885,62.87263291,139.5590706,0,6473.392635
16/09/2016 0:00,2.524090124,18.37277953,61.03187952,145.2481629,2.800000191,6476.571939
17/09/2016 0:00,2.326085912,19.79213614,72.8911389,250.8347608,19.6000042,2201.302811
18/09/2016 0:00,2.164158745,13.77662829,59.27522389,134.9234972,0,6682.476534
19/09/2016 0:00,2.93903117,16.7663107,75.95936533,292.0505505,10.79999828,5701.188555
20/09/2016 0:00,2.809021252,18.24117356,55.83698809,228.8027213,8.399999619,7038.796232
21/09/2016 0:00,1.994804337,13.41632659,55.17583912,139.629981,0,7608.104309
22/09/2016 0:00,2.183335133,15.67316265,49.94513397,146.2249785,0,7751.864449
23/09/2016 0:00,3.534011109,21.0481398,39.43466649,273.7223756,0,6193.39428
24/09/2016 0:00,2.520698401,21.10639048,50.82545916,241.2565399,0.400000006,4354.073233
25/09/2016 0:00,2.554205415,17.91825113,49.12520882,116.2019065,0,7520.715683
26/09/2016 0:00,2.021434305,18.35392524,56.67591564,150.474604,4.799999714,2915.899984
27/09/2016 0:00,4.332484454,19.40741335,69.78153858,304.1019908,0.400000006,3805.820917
28/09/2016 0:00,3.754043249,20.84952772,64.72514096,311.2390951,2.000000238,2129.465439
29/09/2016 0:00,2.4249466,15.37042389,26.99438714,247.5951124,0,8378.496418
30/09/2016 0:00,1.974380452,15.63863915,36.41107107,240.2010149,0,8213.263365
1/10/2016 0:00,3.079500961,22.82930883,26.85654666,312.8945156,0,5231.05897
2/10/2016 0:00,4.51014645,25.11244254,37.5720448,277.4987815,0,5850.843304
3/10/2016 0:00,2.282201918,16.65725911,20.82045675,204.4003559,0,8449.861722
4/10/2016 0:00,1.788074474,17.97172253,27.53314394,208.5709767,0,8349.748652
5/10/2016 0:00,2.285925741,18.95256466,28.1976096,155.4836837,0,8281.353121
6/10/2016 0:00,2.352031847,22.58882889,20.40356398,120.2098189,0,8328.317
7/10/2016 0:00,2.505164933,24.13055028,19.62900196,208.6323925,0,8321.647412
8/10/2016 0:00,2.781401045,26.69129999,15.80364624,266.3543905,0,8314.223492
9/10/2016 0:00,3.787897765,28.9867139,15.31202093,324.5296988,0,8226.478863
10/10/2016 0:00,3.716346197,24.34309516,27.87991656,169.7838983,0,7935.946172
11/10/2016 0:00,3.922135581,17.71385598,27.4688208,132.0283808,0,7942.557948
12/10/2016 0:00,2.47959405,16.0580894,27.70431087,160.6037753,0,8625.842007
13/10/2016 0:00,2.257583375,16.96995578,30.88839143,176.5238042,0,8478.819487
14/10/2016 0:00,2.140606174,18.08627789,30.87229141,146.5557853,0,8509.956244
15/10/2016 0:00,2.804125868,23.19396406,19.68816893,297.0781524,0,8601.527505
16/10/2016 0:00,3.851044755,25.19610398,17.12709817,284.6016192,0,8186.206767
17/10/2016 0:00,2.863435885,16.81905212,23.74493743,145.4248026,0,8802.448499
18/10/2016 0:00,2.120192358,17.953264,24.64388024,169.6359922,0,8745.029215
19/10/2016 0:00,2.985116921,23.07804751,14.25729067,110.5776628,0,6467.830739
20/10/2016 0:00,2.85175938,25.07030663,17.33634509,182.3773959,0,5017.30238
21/10/2016 0:00,2.536711806,19.82188547,64.80314665,229.6958562,3.400000572,2381.307061
22/10/2016 0:00,2,14.66445098,54.86158513,229.6414003,0,5215.348553
23/10/2016 0:00,5,13.58354068,36.76923303,320.7104344,0,8924.341867
24/10/2016 0:00,2,16.41864314,29.46949289,289.6895748,0,9106.560324
25/10/2016 0:00,1,24.21398648,14.54153082,336.8551473,0,9152.985828
26/10/2016 0:00,4,28.32720804,10.68077285,310.3990191,0,8904.273208
27/10/2016 0:00,4,24.87248521,28.31773448,278.8433043,0,8365.821131
28/10/2016 0:00,2,25.24470394,21.35629314,319.432775,0,8025.078837
29/10/2016 0:00,2,29.96611645,17.4584929,331.1348297,0,7963.281545
30/10/2016 0:00,1,29.97298428,27.01269921,272.8480013,0,6396.18589
31/10/2016 0:00,1,23.6415542,30.90297537,275.7046953,0,6980.620301
1/11/2016 0:00,5,23.17313384,22.06093092,314.1322523,0,5817.403594
2/11/2016 0:00,4,21.25044261,28.05286896,315.5574762,0,2980.952432
3/11/2016 0:00,2,23.54138822,30.35372307,284.0967089,0,7495.512368
4/11/2016 0:00,3,25.80770133,24.0438848,284.8378769,0,8133.078003
5/11/2016 0:00,3,26.32262028,17.25307761,262.9929472,0,9085.667901
6/11/2016 0:00,1,26.48014196,17.05533349,289.946708,0,8919.782265
7/11/2016 0:00,2,31.41070091,11.95230789,353.2883662,0,8890.851718
8/11/2016 0:00,4,29.69907665,22.8173202,286.3750758,0,7844.115941
9/11/2016 0:00,1,30.0391184,25.56100567,301.7618703,0,7961.293519
10/11/2016 0:00,4,31.78184972,30.83693696,316.5145883,0,4502.231491
11/11/2016 0:00,2,30.17571264,36.6251684,336.852768,0.200000003,6815.732367
12/11/2016 0:00,4,29.51053139,33.93713079,255.8546796,0,8384.212965
13/11/2016 0:00,4,22.7406485,30.55949504,239.5516915,0,8903.063595
14/11/2016 0:00,3,20.2388496,22.90437396,268.9030365,0,9265.714402
15/11/2016 0:00,2,21.54991499,21.12120443,274.4865371,0,9272.618356
16/11/2016 0:00,3,24.41974538,15.43582993,271.9636588,0,9360.551806
17/11/2016 0:00,4,28.67440759,11.45940873,305.8061718,0,9379.841113
18/11/2016 0:00,3,30.23444425,11.28130889,322.5347925,0,6492.426571
19/11/2016 0:00,1,27.79875953,31.8220466,262.6044099,0,7749.514187
20/11/2016 0:00,3,30.18505668,24.2701867,252.218097,0,8012.642865
21/11/2016 0:00,4,30.88117891,28.02860622,359.2639136,0,6585.510553
22/11/2016 0:00,1,27.14074967,39.93087554,314.86127,0,5468.307361
23/11/2016 0:00,5,27.29935471,35.83816717,220.319556,0.400000006,7633.119273
24/11/2016 0:00,3,22.58729623,55.03043948,267.6364192,5.399999142,7859.908204
25/11/2016 0:00,3,20.32221364,35.84052474,333.4335664,0,5535.454656
26/11/2016 0:00,5,22.92990636,28.26482143,278.4683497,0,9148.593908
27/11/2016 0:00,1,24.18686272,22.03660398,312.9418693,0,9316.268888
28/11/2016 0:00,2,25.52926464,17.25612111,321.0638125,0,9519.657919
29/11/2016 0:00,5,28.59578716,11.88473828,236.4091175,0,9433.813658
30/11/2016 0:00,1,30.31250897,11.63945399,330.9479167,0,8852.239321
1/12/2016 0:00,5,33.48519321,9.891724426,332.5129095,0,7612.810111
2/12/2016 0:00,1,33.94513303,15.22997548,336.068081,0,6221.863038
3/12/2016 0:00,2,31.19057855,32.32710162,314.5693388,5.999999523,6241.810501
4/12/2016 0:00,1,26.81995345,60.31474311,308.1015561,4.599999905,5302.046982
5/12/2016 0:00,5,25.31416278,67.38756679,295.8013562,0.200000003,4297.844111
7/12/2016 0:00,5,25.19720799,70.36900871,303.1723553,0,5356.986926
8/12/2016 0:00,5,21.6657045,88.55528662,257.952052,22.20000648,1459.281045
9/12/2016 0:00,4,21.53521913,50.57453042,302.7804698,0,8866.60388
10/12/2016 0:00,5,21.42697259,41.48546257,310.3671406,0,9640.50485
11/12/2016 0:00,1,22.60974708,34.28908439,293.3897646,0,9745.468846
12/12/2016 0:00,4,26.38031637,34.32324632,306.2707652,0,9318.767137
13/12/2016 0:00,2,32.51677556,23.22491694,296.226547,0,8513.898305
14/12/2016 0:00,5,30.56655484,30.13318862,312.8344454,0.200000003,5337.725858
15/12/2016 0:00,5,27.76153863,43.53956452,273.4948738,0,8861.868501
16/12/2016 0:00,5,30.51803346,38.54032824,305.7620893,0,8569.368139
17/12/2016 0:00,3,31.5896305,35.7582713,302.1256788,0,8539.559434
18/12/2016 0:00,4,30.80755599,24.15799462,302.5259712,0,8844.868685
19/12/2016 0:00,3,33.05092465,23.28295215,318.2939922,0,8209.431872
20/12/2016 0:00,3,32.17957654,30.01013331,274.7100437,0,5730.577026
